building_type,site_eui,site_energy_use,compliance_status,ghg_emissions_total,property_type_education,property_type_office,property_type_other,property_type_storage,neighborhood_east,neighborhood_north,neighborhood_south,neighborhood_west,property_use_list_office,property_use_list_other,property_use_list_storage,building_density,electricity_ratio,gas_ratio,year_built_cat,floors_cat,f_is_large_building,f_has_natural_gas,f_has_electricity,district_1,district_2,district_3,district_4,district_5,district_6,district_7
0,2.181459260502084,2.1269235222694327,0,0.5212666797763974,0,0,0,1,0,0,1,0,0,1,0,101100.89889910111,0.7134425764328874,0.001075294244010537,1,1,1,1,1,0,1,0,0,0,0,0
0,-1.0785395977387655,-0.7623294674394145,0,-0.623212653380565,0,0,0,1,0,0,1,0,0,1,0,52612.94738705262,0.49730830204532556,0.5026914624286893,3,1,0,1,1,0,1,0,0,0,0,0
0,0.6485802654608043,0.04935811282758488,0,-0.22218497089479203,0,0,1,0,0,0,1,0,0,1,0,56607.943392056615,0.8349233451315614,0.1650764585664502,1,1,0,1,1,0,1,0,0,0,0,0
0,2.181459260502084,2.1269235222694327,0,0.42311968252580034,0,0,0,1,0,0,1,0,0,1,0,104098.8959011041,0.7134425764328874,0.02670591884721953,1,1,1,1,1,0,1,0,0,0,0,0
0,2.181459260502084,1.9858334100289021,0,2.163166374361386,0,0,0,0,0,1,0,0,0,1,0,58183.94181605819,0.5406931932302299,0.2574083883113833,5,1,0,1,1,0,0,0,0,1,0,0
0,2.181459260502084,1.2490223183984135,0,1.6575908034999767,0,0,0,0,0,1,0,0,0,1,0,58479.941520058484,0.6167397362258461,0.34264958906002446,3,1,0,1,1,0,0,0,0,1,0,0
0,-0.5060402682806603,0.8473550501567381,0,-0.40605649521257725,0,1,0,0,0,0,0,1,0,1,0,36515.97308067115,0.8695734677304802,0.0,5,2,1,0,1,0,0,0,0,0,0,1
0,0.9107753818014579,1.0242332921084183,0,0.8806648629452505,0,0,0,0,0,0,0,1,0,1,0,54773.95505651124,0.7353714493694837,0.2646284500035808,5,1,1,1,1,0,0,0,0,0,0,1
0,0.6052821056155419,0.11981556892779342,0,-0.561289958496855,0,1,0,0,0,0,0,0,0,1,0,31109.984445007776,0.9976438459375564,0.0023560622223042413,1,1,0,1,1,0,0,1,0,0,0,0
0,-0.395389078712082,-0.3357105484436617,0,-0.07112394034387315,0,1,0,0,0,0,1,0,0,1,0,65429.93457006544,0.5362365926546677,0.4637632501639905,2,1,0,1,1,0,0,1,0,0,0,0
0,0.23484131447717166,0.24430728490716444,0,-0.4605826047962423,0,1,0,0,1,0,0,0,1,0,0,34096.6553011149,0.9753258844284184,0.024674033100869533,5,1,1,1,1,0,0,0,1,0,0,0
0,2.181459260502084,1.4860409861608705,0,-0.11815863661082589,0,0,1,0,0,0,0,0,0,1,0,26667.991110669627,0.8991574868762858,0.0,1,1,0,0,1,0,0,1,0,0,0,0
0,-0.9101574365681353,0.6390658050449205,0,1.5619093346827277,0,0,0,1,0,0,1,0,0,1,0,109547.88272605863,0.4421805183644221,0.4720590013950571,4,1,1,1,1,0,1,0,0,0,0,0
0,0.16267753111833014,2.1269235222694327,0,1.4187190295151901,0,0,0,0,0,0,1,0,0,1,0,25775.982261649147,0.7134425764328874,0.14166166506885539,1,3,1,1,1,0,1,0,0,0,0,0
0,0.691878609083168,0.0012211965593426765,0,-0.6058591263304594,0,1,0,0,0,0,0,1,0,1,0,21346.244663438833,0.9999998970139565,0.0,3,1,0,0,1,0,0,0,1,0,0,0
0,-1.015997643020357,-0.5757728895878366,0,-0.5262035923299748,0,0,0,1,0,0,1,0,0,1,0,49011.97549401225,0.6905462838367032,0.3094539676295365,4,1,0,1,1,1,0,0,0,0,0,0
0,0.5812275111625946,-0.45186894554292933,0,-0.32099576426205984,0,0,0,0,0,0,0,1,0,1,0,64999.93500006501,0.6192740303721079,0.380725873618829,1,1,0,1,1,0,0,0,0,0,0,1
0,0.06645915330654141,0.057578768291776564,0,-0.5873676630803469,0,1,0,0,0,0,0,1,1,0,0,28914.594217081154,0.9999998052593553,0.0,4,2,1,0,1,0,0,0,0,0,0,1
0,-0.9269956252629605,0.49148327162269606,0,0.29917946474171286,0,0,0,0,0,1,0,0,0,1,0,109547.88272605863,0.7667569010883794,0.23324303033213414,1,1,1,1,1,0,0,0,0,1,0,0
0,1.286027019185542,0.8516031503018604,0,1.8568244665178553,0,1,0,0,0,1,0,0,1,0,0,17279.99654400069,0.45040419505586543,0.41716109002815,2,2,0,1,1,0,0,0,0,1,0,0
0,-0.17649230575324637,0.12106105569449563,0,-0.4859965132630636,0,0,1,0,0,1,0,0,0,1,0,49269.47536526231,0.9662215437041263,0.03377836456000238,2,1,0,1,1,0,0,0,0,1,0,0
0,0.26370675421364936,0.304380887575319,0,-0.5062897088298537,0,1,0,0,0,1,0,0,1,0,0,14413.830931028178,0.999999921398772,0.0,4,2,0,0,1,0,0,0,0,1,0,0
0,-0.9823212199269769,-0.7496320891279145,0,-0.7172820459144705,0,0,0,1,0,0,1,0,0,1,0,51599.9484000516,0.7251905079222949,0.2748093809205629,2,1,0,1,1,1,0,0,0,0,0,0
0,-1.126648763792795,-0.5280351007045928,0,-0.3794098225290819,0,0,0,1,0,0,1,0,0,0,1,140519.85948014053,0.5888640456665304,0.4111359543330204,2,1,1,1,1,1,0,0,0,0,0,0
0,-0.2895489182041357,-0.04278546579873265,0,-0.3685046006123488,0,1,0,0,0,0,0,1,1,0,0,30805.793838841233,0.8758269487950662,0.12417294336234526,4,2,1,1,1,0,0,0,0,0,0,1
0,0.8915316328725871,0.42562463652911253,0,-0.4595394966129026,0,0,1,0,0,1,0,0,0,1,0,53929.6486901171,0.9977008354780884,0.0022990927199965277,5,1,1,1,1,0,0,0,0,1,0,0
0,0.2877613486665966,-0.0167491969428346,0,-0.6118332913804958,0,0,1,0,0,1,0,0,0,1,0,21302.992899002365,0.9999998950845863,0.0,5,1,0,0,1,0,0,0,0,1,0,0
0,-1.0953777864335907,-0.780505085480134,0,-0.6044367060804507,0,0,0,1,0,1,0,0,0,1,0,26735.986632006683,0.3923418556110486,0.6076585305258283,1,1,0,1,1,0,0,0,0,1,0,0
0,-0.6263132405453962,-0.604139212993626,0,-0.3704959889623609,0,0,0,1,0,0,1,0,0,0,1,50416.949583050424,0.46282155308973916,0.5371784469097196,3,1,0,1,1,1,0,0,0,0,0,0
0,2.181459260502084,1.3403003159257973,0,2.163166374361386,0,0,1,0,0,0,0,0,0,1,0,43727.95627204373,0.0,0.32914671140639307,1,1,0,1,0,0,0,0,0,0,0,1
0,1.3148926431802133,2.1269235222694327,0,1.8751262737346333,0,0,1,0,0,1,0,0,0,1,0,44432.651855782715,0.7134425764328874,0.2457039158151137,2,1,1,1,1,0,0,0,0,1,0,0
0,-0.6094750059062956,0.3234198475358709,0,-0.06296873091049021,0,0,0,0,0,1,0,0,0,1,0,84309.45784527107,0.8452643994491419,0.15473552310130995,2,1,1,1,1,0,0,0,0,1,0,0
0,2.181459260502084,2.1269235222694327,0,2.163166374361386,0,0,0,0,0,0,0,1,0,1,0,43819.166236166755,0.7134425764328874,0.2457039158151137,5,2,1,1,1,0,0,0,1,0,0,0
0,-0.005704630052300123,0.32956858302972764,0,-0.49803967137980354,0,1,0,0,0,0,0,1,1,0,0,43971.23900719025,0.9999999229152173,0.0,5,1,1,0,1,0,0,0,0,0,0,1
0,-1.2709763304864234,-0.7689879055109745,0,-0.7005923149810357,0,0,0,1,0,0,1,0,0,0,1,52392.973803513094,0.6483206849622631,0.3516794365875335,2,1,1,1,1,0,1,0,0,0,0,0
0,-0.6792332747348211,-0.6197125275287638,0,-0.45366015957953354,0,0,1,0,0,0,1,0,0,1,0,53039.94696005304,0.5400859591161493,0.4599137584017989,5,1,0,1,1,0,1,0,0,0,0,0
0,-0.9991594086218021,-0.5050289695185413,0,0.09567854097380828,0,0,1,0,0,0,1,0,0,1,0,110688.8893111107,0.15228901183068175,0.8477108813228027,2,1,1,1,1,0,1,0,0,0,0,0
0,-0.5830148969230324,-0.5615587316079425,0,-0.717092389881136,0,1,0,0,0,0,1,0,1,0,0,53619.946380053625,0.918224910424392,0.08177496815431914,1,1,0,1,1,0,1,0,0,0,0,0
0,0.03278268426888591,-0.33145006991519227,0,-0.3076250139119785,0,1,0,0,0,0,1,0,1,0,0,50007.94999205001,0.7091461436198313,0.29085354409582037,1,1,0,1,1,0,1,0,0,0,0,0
0,-0.6840442121474481,0.3639806900093402,0,-0.4551774078462094,0,1,0,0,0,0,0,1,1,0,0,54773.95505651124,0.9891504102570281,0.01084936442789335,5,1,1,1,1,0,0,0,0,0,0,1
0,-0.2991707009002933,-0.46251817943747475,0,0.08932506385710294,0,0,0,1,0,0,1,0,0,1,0,50831.949168050836,0.24068429822584236,0.7593159957735535,1,1,0,1,1,0,1,0,0,0,0,0
0,-0.6118804287886066,-0.40374375351582487,0,-0.7344459169312416,0,0,0,1,0,0,1,0,0,1,0,76353.92364607636,0.996444115061959,0.0035557090692024717,2,1,0,1,1,0,1,0,0,0,0,0
0,-0.8139390587563465,-0.4060519697796486,0,-0.5522812969134668,0,0,0,1,0,0,1,0,0,0,1,98479.90152009849,0.8487697000119374,0.1512301234069453,1,1,0,1,1,0,1,0,0,0,0,0
0,0.04240455885359423,-0.28325885984356963,0,-0.31995265607872014,0,0,0,0,0,0,0,1,0,1,0,26500.986749506625,0.7480528378411249,0.2519470895188652,1,1,0,1,1,0,0,0,1,0,0,0
0,2.181459260502084,2.1269235222694327,0,2.163166374361386,0,0,0,0,0,0,0,1,0,1,0,58639.3137868954,0.7134425764328874,0.2457039158151137,5,1,1,1,1,0,0,0,1,0,0,0
0,2.181459260502084,2.1269235222694327,0,2.163166374361386,0,0,1,0,0,0,0,1,0,1,0,56594.98113500629,0.7134425764328874,0.2457039158151137,1,1,1,1,1,0,0,1,0,0,0,0
0,1.172970497420474,1.821375819074829,0,2.163166374361386,0,1,0,0,0,0,0,1,0,1,0,14673.057097287401,0.5806500865112794,0.2725415559777015,2,3,1,1,1,0,0,0,0,0,0,1
0,-0.05621933348851047,0.16368949073599157,0,-0.5525657809634685,0,1,0,0,0,0,0,1,1,0,0,13428.855224449253,0.9999999999998234,0.0,2,2,0,0,1,0,0,0,0,0,0,1
0,-1.1819743356049466,-0.7239130792435765,0,-0.8440671041985751,0,0,0,1,0,0,1,0,0,0,1,93019.90698009303,1.0000000998136365,0.0,2,1,0,0,1,0,1,0,0,0,0,0
0,-0.7634244012644116,-0.8328439597084198,0,-0.6827646478475939,0,0,1,0,0,0,0,0,0,1,0,22999.977000023002,0.36651984980648755,0.6334810290893784,1,1,0,1,1,0,0,0,0,0,0,1
0,2.181459260502084,1.6674096627869408,0,1.9796267481019356,0,0,0,0,0,0,1,0,0,1,0,61052.938947061055,0.6452827846929718,0.28841597360889737,5,1,0,1,1,0,1,0,0,0,0,0
0,-0.11154488244879715,1.2774789134291007,1,-0.6477731096973811,0,1,0,0,0,0,0,0,1,0,0,22022.711139612693,0.14369238357160527,0.030640634438426916,1,2,1,1,1,0,1,0,0,0,0,0
0,-0.6407459604136351,-0.4062312550636563,0,-0.7397562858646073,0,1,0,0,0,0,0,0,1,0,0,15783.996843200632,0.9999997350451514,0.0,1,2,0,0,1,0,1,0,0,0,0,0
0,0.28054508050075494,0.353813106055441,0,0.3503865937420244,0,1,0,0,0,0,0,0,0,1,0,14205.71225632682,0.7092431963424668,0.2907567279781513,1,2,0,1,1,0,1,0,0,0,0,0
0,-0.4314709703915028,-0.4016996094300738,0,-0.7382390375979314,0,1,0,0,0,0,0,0,1,0,0,12209.997965000339,0.999999824757171,0.0,1,2,0,0,1,0,1,0,0,0,0,0
0,-0.6431513830554003,-0.5375830610302935,0,-0.19857279474464845,0,1,0,0,0,0,0,0,0,1,0,17454.24563643859,0.5716622640774814,0.07431609892128378,1,1,0,1,1,0,0,0,0,0,0,1
0,-0.7898844643033994,-0.5543592676105752,0,-0.6799198073475765,0,1,0,0,0,0,0,0,0,1,0,21187.494703126322,0.8816633833189975,0.11833679570166969,1,1,0,1,1,0,0,0,0,0,0,1
0,-0.08027392794145766,-0.25739135967769744,0,-0.6908250292643097,0,1,0,0,0,0,0,0,0,1,0,12582.664569555905,1.0000000700245584,0.0,1,2,0,0,1,0,0,0,0,0,0,1
0,-0.23181785471353306,0.5649336799240782,0,0.3088519224417718,0,1,0,0,0,0,0,0,0,1,0,41094.98972625257,0.8094194808581405,0.1383924320422466,1,1,1,1,1,0,0,0,0,0,0,1
0,-0.8572373104901597,-0.10320988996565288,0,0.017540255239999646,0,1,0,0,0,0,0,0,1,0,0,22939.99672285761,0.6950993240027801,0.22482837746286918,1,2,1,1,1,0,1,0,0,0,0,0
0,-0.3376581071100301,-0.32942605328203817,1,-0.7145320334311205,0,1,0,0,0,0,0,0,0,1,0,12244.997959167007,0.9999999999996888,0.0,1,2,0,0,1,0,0,0,0,0,0,1
0,-0.8067226529982247,-0.5926506643257858,0,-0.8009203566149794,0,0,1,0,0,0,0,0,0,1,0,22584.992471669175,0.9999999999994749,0.0,1,1,0,0,1,0,1,0,0,0,0,0
0,-0.5012293308680332,-0.4986363396178403,0,-0.6273850861139237,0,0,0,0,0,0,1,0,0,1,0,18899.9937000021,0.862471564255458,0.13752843574412046,1,1,0,1,1,0,1,0,0,0,0,0
0,-0.8740755448887145,-0.5425084499553048,0,-0.30515948547863014,0,0,0,1,0,0,1,0,0,1,0,82851.91714808285,0.4912998144735133,0.5087004176950359,1,1,0,1,1,0,1,0,0,0,0,0
0,-0.2486560891120879,-0.1752481561928296,0,0.3305675382585705,0,0,1,0,0,0,1,0,0,1,0,38220.980889509556,0.4286787973787575,0.5713212026209912,1,1,0,1,1,0,1,0,0,0,0,0
0,-0.7393698068114645,-0.34085301194493156,0,-0.22341773511146615,0,0,0,1,0,0,1,0,0,1,0,46395.976802011595,0.6416021443219572,0.358397855677726,2,1,0,1,1,0,1,0,0,0,0,0
0,-1.1290542323788357,-0.5242501332437274,0,-0.7784461166648426,0,0,1,0,0,0,1,0,0,1,0,62759.46862026569,0.9999999999995546,0.0,1,1,1,0,1,0,1,0,0,0,0,0
0,-0.5036347537503444,-0.09546917360863659,0,-0.637626511913986,0,1,0,0,0,0,1,0,1,0,0,32249.991937502014,0.9999997714098466,0.0,1,1,1,0,1,0,1,0,0,0,0,0
0,-1.2445162903233553,-0.8024807917304823,0,-0.7705753912814615,0,0,0,1,0,0,1,0,0,0,1,78813.92118607882,0.7368294506938668,0.2631706943211372,1,1,0,1,1,0,1,0,0,0,0,0
0,-0.7754516984908852,-0.6184275406363401,0,-0.5363501901133699,0,1,0,0,0,0,1,0,0,1,0,14742.496314375921,0.6487093997207299,0.3512907410118452,1,1,0,1,1,0,1,0,0,0,0,0
0,-0.45552556484445,-0.4348120364768668,0,-0.7491442595146645,0,0,0,1,0,0,1,0,0,1,0,12599.99790000035,0.999999721051897,0.0,1,2,0,0,1,0,1,0,0,0,0,0
0,-1.0544850032858184,-0.763270652282166,0,-0.8569637144653203,0,0,0,1,0,0,1,0,0,1,0,14067.496483125879,0.9999998817154482,0.0,1,1,0,0,1,0,1,0,0,0,0,0
0,1.0093991829766495,0.1528944334473809,0,0.38509364784223554,0,1,0,0,0,0,0,0,0,1,0,16710.495822376044,0.616471078658461,0.38352883219256145,1,1,0,1,1,0,1,0,0,0,0,0
0,-0.4459037821482924,-0.39396754787767424,0,-0.7354890251145814,0,1,0,0,0,0,0,0,1,0,0,12547.997908667016,0.9998699684082025,0.00013003159145176123,1,2,0,1,1,0,1,0,0,0,0,0
0,-0.23903421476792538,0.9809961022631263,0,-0.28410766577850205,0,1,0,0,0,0,0,0,0,1,0,26331.710524041355,0.9999998971498186,0.0,1,2,1,0,1,0,1,0,0,0,0,0
0,0.6437694201772737,2.1269235222694327,0,0.800345532828095,0,1,0,0,0,0,0,0,0,1,0,31299.406242941965,0.7134425764328874,0.0054827876383390615,5,2,1,1,1,0,1,0,0,0,0,0
0,0.7712586606078512,0.22526329308346332,0,0.7872592665280154,0,1,0,0,0,0,1,0,1,0,0,32255.983872008062,0.4946486379747949,0.5053514458030435,1,1,0,1,1,0,1,0,0,0,0,0
0,2.181459260502084,2.1269235222694327,0,2.163166374361386,0,0,0,0,0,0,1,0,0,1,0,36515.97308067115,0.7134425764328874,0.0008467042146992543,5,2,1,1,1,0,1,0,0,0,0,0
0,-0.8500209504357673,-0.1850916881599172,0,0.006540205306599428,0,0,0,1,0,0,1,0,0,0,1,20578.56848877593,0.608195306576903,0.3918046934228426,1,2,1,1,1,0,1,0,0,0,0,0
0,0.5042526987431212,0.04035097715316551,0,-0.4787895839963531,0,1,0,0,0,0,1,0,1,0,0,20197.32660089113,0.948304730033094,0.051695170945953835,1,1,0,1,1,0,1,0,0,0,0,0
0,-0.3208198724709294,2.1269235222694327,0,2.163166374361386,0,1,0,0,0,0,1,0,0,1,0,36515.97308067115,0.7134425764328874,0.2457039158151137,1,2,1,1,1,0,1,0,0,0,0,0
0,0.10494646762772745,0.47752649344288606,0,0.025410980623380843,0,0,0,0,0,0,1,0,0,1,0,107929.89207010793,0.8496999058017727,0.15029988648450643,4,1,1,1,1,0,1,0,0,0,0,0
0,-1.1146214894181863,-0.6502895748498603,0,-0.45982398066290436,0,0,0,1,0,0,1,0,0,0,1,99083.9009160991,0.49136821089816485,0.5086315573494122,1,1,0,1,1,0,1,0,0,0,0,0
0,-0.6527732576401086,-0.4563351266369401,0,-0.5215570195132799,0,0,0,1,0,0,1,0,0,1,0,72718.92728107273,0.7922694049469541,0.20773069188651125,1,1,0,1,1,1,0,0,0,0,0,0
0,-0.6359350232415538,-0.41770938777477756,0,-0.6100315590638181,0,1,0,0,1,0,0,0,1,0,0,19155.9952110012,0.890000261388338,0.109999558343261,1,1,0,1,1,0,0,1,0,0,0,0
0,2.10869426012747,0.7490636417719306,0,-0.36025456316229865,0,1,0,0,1,0,0,0,0,1,0,15284.330785944869,0.999999883321543,0.0,5,2,0,0,1,0,0,0,1,0,0,0
0,2.181459260502084,2.1269235222694327,0,2.163166374361386,0,0,1,0,0,0,0,1,0,1,0,25818.59483628103,0.7134425764328874,0.2457039158151137,5,2,1,1,1,0,0,0,0,0,0,1
0,0.1867321255712773,0.7110757922011984,0,-0.3727718613623748,0,1,0,0,0,0,1,0,1,0,0,27621.194475761105,0.9999998210414438,0.0,4,2,1,0,1,1,0,0,0,0,0,0
0,-0.4819856738277131,-0.4910172937117729,0,-0.28875423859519694,0,0,0,0,0,0,1,0,0,1,0,56571.94342805658,0.5458077411699844,0.4541922588296007,2,1,0,1,1,0,1,0,0,0,0,0
0,0.9636954150286989,2.1269235222694327,0,2.163166374361386,0,0,1,0,1,0,0,0,0,1,0,219095875000.0,0.7134425764328874,0.0,5,1,1,0,1,0,0,1,0,0,0,0
0,0.3286542694066493,2.1269235222694327,0,2.163166374361386,0,0,0,0,0,0,0,0,0,1,0,219095875000.0,0.7134425764328874,0.2457039158151137,5,1,1,1,1,0,0,0,0,0,0,1
0,0.47538725900664347,2.1269235222694327,0,0.831164638244949,0,1,0,0,0,0,0,0,0,1,0,25775.982261649147,0.7134425764328874,0.008293523892620329,5,3,1,1,1,0,1,0,0,0,0,0
0,-0.4170382502827181,2.1269235222694327,0,2.163166374361386,0,1,0,0,0,0,0,0,0,1,0,25775.982261649147,0.7134425764328874,0.025202764264577543,5,3,1,1,1,0,0,0,0,0,0,1
0,-0.6960715093739218,-0.477210616009705,0,-0.762989149948082,0,1,0,0,0,0,0,0,0,1,0,16286.663952222674,0.9999998991128118,0.0,1,2,0,0,1,0,0,0,0,0,0,1
0,0.5956602312713793,2.1269235222694327,0,0.8758286340952208,0,0,1,0,1,0,0,0,0,1,0,25775.982261649147,0.7134425764328874,0.0,4,3,1,0,1,0,0,1,0,0,0,0
0,-0.2823324662611927,0.1899944610840595,0,-0.5439364314467494,0,0,1,0,0,0,0,0,0,1,0,13499.998071428847,0.9999998273754921,0.0,4,2,0,0,1,0,0,1,0,0,0,0
0,-0.31841435794061346,0.11445049580080076,0,-0.028451332843613553,0,0,0,0,0,0,1,0,0,1,0,94712.90528709472,0.7720951240751395,0.22790487592467584,5,1,0,1,1,1,0,0,0,0,0,0
0,0.2564904860478078,1.9930501081575556,0,0.30894675045843895,0,0,1,0,1,0,0,0,0,1,0,25775.982261649147,0.7456117306234676,0.040379789544070434,5,3,1,1,1,0,0,0,0,0,0,1
0,0.6173094028420154,2.056697742583359,0,2.163166374361386,0,0,1,0,1,0,0,0,0,1,0,25775.982261649147,0.729963342899229,0.0,2,3,1,0,1,0,0,1,0,0,0,0
0,-0.14281583695613667,0.6621222045438331,0,1.7516601960338818,0,1,0,0,0,0,0,0,0,1,0,34253.49429108429,0.531539605042143,0.2142811373406998,1,2,1,1,1,0,0,0,0,0,0,1
0,-0.20054690020619353,-0.3588754349120721,0,-0.7242044911311794,0,1,0,0,0,0,0,0,0,1,0,9449.998425000262,0.9999998369183235,0.0,1,2,0,0,1,0,0,0,0,0,0,1
0,-0.595042194149506,-0.4266620283712906,0,-0.704195779614391,0,1,0,0,0,0,1,0,1,0,0,17999.995500001125,0.9646131132829909,0.03538661190759147,1,1,0,1,1,0,1,0,0,0,0,0
0,-0.31600893529884816,0.05082892642611047,0,-0.5896435354803607,0,1,0,0,0,0,0,1,1,0,0,47786.48805337799,0.9999999019895013,0.0,5,1,1,0,1,0,0,0,0,0,0,1
0,2.181459260502084,0.8414321446810197,0,2.0146182862521482,0,0,1,0,0,0,1,0,0,1,0,22920.992359669213,0.4065304249221183,0.41949570734286074,5,1,0,1,1,1,0,0,0,0,0,0
0,2.181459260502084,2.1269235222694327,0,2.163166374361386,0,0,1,0,0,0,1,0,0,1,0,102132.89786710215,0.7134425764328874,0.2457039158151137,4,1,1,1,1,0,1,0,0,0,0,0
0,0.09532459304301913,2.1269235222694327,0,0.18216169217433442,0,1,0,0,0,0,0,0,0,1,0,25775.982261649147,0.7134425764328874,0.010289600050953697,5,3,1,1,1,0,0,0,0,0,0,1
0,2.181459260502084,1.6577629773062519,0,1.63511656354984,0,0,1,0,0,0,0,1,0,1,0,40667.979666010164,0.7035970983309967,0.28947236543425114,4,1,0,1,1,0,0,0,0,0,0,1
0,-0.45552556484445,2.1269235222694327,0,0.13228215540736427,0,1,0,0,0,0,0,0,1,0,0,25775.982261649147,0.7134425764328874,0.0,5,3,1,0,1,0,0,0,0,0,0,1
0,0.09051374775948859,0.0774070263059197,0,-0.5808245299303071,0,0,1,0,0,0,0,0,1,0,0,36515.97308067115,0.9999999044624268,0.0,4,2,1,0,1,0,0,0,0,0,0,1
0,-0.43628190756358404,-0.09210748647588607,0,-0.6365834037306464,0,1,0,0,0,0,0,1,1,0,0,19733.596053280788,0.9999999999997722,0.0,4,2,0,0,1,0,0,0,0,0,0,1
0,0.12178461037827737,0.7855211004844501,0,0.007583313489939101,0,1,0,0,0,0,1,0,0,1,0,158930.84106915895,0.9070517010172068,0.09294818471921662,5,1,1,1,1,0,1,0,0,0,0,0
0,2.181459260502084,2.1269235222694327,0,2.163166374361386,0,1,0,0,0,0,0,1,1,0,0,105099.89490010511,0.7134425764328874,0.2457039158151137,3,1,1,1,1,0,0,0,0,0,0,1
0,2.181459260502084,1.5450244859963715,0,-0.9268519627490788,0,0,0,0,0,0,0,1,0,1,0,57175.94282405718,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,1
0,-0.24384515194000664,-0.44028423797030697,0,-0.3512459015789105,0,0,0,0,0,0,0,1,0,1,0,50659.94934005066,0.6567656889677291,0.3432343110318953,3,1,0,1,1,0,0,0,0,0,0,1
0,-0.17889772863555742,-0.5325608590582906,0,-0.3983754258625306,0,1,0,0,0,0,0,1,1,0,0,30964.484517757737,0.602831604612744,0.3971681684263003,1,1,0,1,1,0,0,0,0,0,0,1
0,2.181459260502084,2.1269235222694327,0,0.757483269294501,0,1,0,0,0,0,0,1,0,1,0,41277.73968056508,0.7134425764328874,0.0,5,1,1,0,1,0,0,0,0,0,0,1
0,2.181459260502084,2.1269235222694327,1,0.8671044565618345,0,1,0,0,0,0,0,1,0,1,0,32387.74190306452,0.7134425764328874,0.0,5,1,1,0,1,0,0,0,0,0,0,1
0,-0.5685821770547935,-0.8144889054277982,0,-0.8738431014320897,0,1,0,0,0,0,0,0,1,0,0,6854.997715000762,0.9999993768001869,0.0,1,1,0,0,1,0,0,0,0,0,0,1
0,0.2685177832742814,0.6056357164775155,0,-0.4073840874459187,0,1,0,0,0,0,0,1,1,0,0,31987.39360252128,0.9999999363702278,0.0,5,2,1,0,1,0,0,0,0,0,0,1
0,1.0984012931036886,2.0142004378955325,0,0.055281805873562476,0,1,0,0,0,0,0,1,0,1,0,36792.79264144147,0.7403378128550419,0.0,5,2,1,0,1,0,0,0,0,0,0,1
0,-0.3015762154306093,0.13391585584462,0,0.18017030382432223,0,1,0,0,0,0,0,1,1,0,0,41641.99167160167,0.6922501706241694,0.30774973870244876,4,2,1,1,1,0,0,0,0,0,0,1
0,0.078486450533015,1.58622216107001,0,-0.08534814284395968,0,1,0,0,0,0,0,0,0,1,0,31299.406242941965,0.8640006726704363,0.0,4,2,1,0,1,0,0,0,0,0,0,1
0,-0.24143972929824137,1.047537259274274,0,-0.2622023939283688,0,1,0,0,0,0,0,0,0,1,0,62376.64587445137,0.9999999005319447,0.0,4,1,1,0,1,0,0,0,0,0,0,1
0,1.4688418985405898,2.1269235222694327,0,0.20928250494116607,0,1,0,0,0,0,0,0,0,1,0,43819.166236166755,0.7134425764328874,0.0,5,2,1,0,1,0,0,0,0,0,0,1
0,-1.1891907185112036,-0.7219181719387409,0,-0.8434033080819046,0,0,0,1,0,0,0,0,0,0,1,30865.993826801234,0.9999998019378717,0.0,1,2,1,0,1,0,0,0,0,0,0,1
0,-0.40501095305624457,-0.06718315873870914,0,-0.4510998031295179,0,1,0,0,0,0,0,0,0,1,0,18040.830326528278,0.9410294892970633,0.0,1,2,1,0,1,0,0,0,0,0,0,1
0,-0.2558724491664802,0.39221920409113875,0,-0.4774619917630117,0,1,0,0,0,0,0,0,0,1,0,27976.662003889665,0.999999852890125,0.0,1,2,1,0,1,0,0,0,0,0,0,1
0,-0.2727106835650351,0.01969054961139952,0,0.0007556962898974424,0,1,0,0,0,0,0,0,0,1,0,18759.996873333854,0.7224915265902335,0.2775083723340909,1,2,1,1,1,0,0,0,0,0,0,1
0,-0.46033650201653126,-0.3234586661360804,0,-0.2723489917117639,0,0,0,0,0,0,0,0,0,1,0,14367.330938778177,0.6896842207864392,0.31031577921325243,1,2,0,1,1,0,0,0,0,0,0,1
0,-0.2486560891120879,0.7116169187642688,0,0.20596352435781246,0,0,0,1,0,0,1,0,0,1,0,72578.96371051815,0.8422826200129879,0.15771737998689278,4,1,1,1,1,0,1,0,0,0,0,0
0,0.7279605007625888,1.0947355317906553,0,0.5664996437266724,0,1,0,0,0,0,1,0,1,0,0,56447.97177601411,0.8193235294059673,0.1806764705939354,1,1,1,1,1,0,1,0,0,0,0,0
0,-1.285409096347047,-0.77166821537439,0,-0.8597137269486704,0,0,0,1,0,0,1,0,0,1,0,110612.88938711063,0.9999998147883227,0.0,1,1,1,0,1,0,1,0,0,0,0,0
0,-1.1194323808865378,-0.48941268287210876,0,-0.017830594976882233,0,0,0,1,0,0,1,0,0,1,0,37470.24063243984,0.29165989717251467,0.7083399994102311,1,1,1,1,1,0,1,0,0,0,0,0
0,-0.3039816380723746,0.3258877751360517,0,-0.21289182526140213,0,0,0,1,0,0,1,0,0,0,1,32739.989086670303,0.8988110864256837,0.1011887589690154,1,1,0,1,1,0,1,0,0,0,0,0
